SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|ctxtI2-LOW=10.08.2026
TABLE|LIKP
TITLE|Data Browser: Table LIKP Select Entries        200
SBAR|Selection restricted to 200 hits
ALV|rows=200|cols=312
HDR|MANDT	VBELN	ERNAM	ERZET	ERDAT	BZIRK	VSTEL	VKORG	LFART	AUTLF	KZAZU	WADAT	LDDAT	TDDAT	LFDAT	KODAT	ABLAD	INCO1	INCO2	EXPKZ	ROUTE	FAKSK	LIFSK	VBTYP	KNFAK	TPQUA	TPGRP	LPRIO	VSBED	KUNNR	KUNAG	KDGRP	STZKL	STZZU	BTGEW	NTGEW	GEWEI	VOLUM	VOLEH	ANZPK	BEROT	LFUHR	GRULG	LSTEL	TRAGR	FKARV	FKDAT	PERFK	ROUTA	STAFO	KALSM	KNUMV	WAERK	VKBUR	VBEAK	ZUKRL	VERUR	COMMN	STWAE	STCUR	EXNUM	AENAM	AEDAT	LGNUM	LISPL	VKOIV	VTWIV	SPAIV	FKAIV	PIOIV	FKDIV	KUNIV	KKBER	KNKLI	GRUPP	SBGRP	CTLPC	CMWAE	AMTBL	BOLNR	LIFNR	TRATY	TRAID	CMFRE	CMNGV	XABLN	BLDAT	WADAT_IST	TRSPG	TPSID	LIFEX	TERNR	KALSM_CH	KLIEF	KALSP	KNUMP	NETWR	AULWE	WERKS	LCNUM	ABSSC	KOUHR	TDUHR	LDUHR	WAUHR	LGTOR	LGBZO	AKWAE	AKKUR	AKPRZ	PROLI	XBLNR	HANDLE	TSEGFL	TSEGTP	TZONIS	TZONRC	CONT_DG	VERURSYS	KZWAB	TCODE	VSART	TRMTYP	SDABW	VBUND	XWOFF	DIRTA	PRVBE	FOLAR	PODAT	POTIM	VGANZ	IMWRK	SPE_LOEKZ	SPE_LOC_SEQ	SPE_ACC_APP_STS	SPE_SHP_INF_STS	SPE_RET_CANC	SPE_WAUHR_IST	SPE_WAZONE_IST	SPE_REV_VLSTK	SPE_LE_SCENARIO	SPE_ORIG_SYS	SPE_CHNG_SYS	SPE_GEOROUTE	SPE_GEOROUTEIND	SPE_CARRIER_IND	SPE_GTS_REL	SPE_GTS_RT_CDE	SPE_REL_TMSTMP	SPE_UNIT_SYSTEM	SPE_INV_BFR_GI	SPE_QI_STATUS	SPE_RED_IND	SAKES	SPE_LIFEX_TYPE	SPE_TTYPE	SPE_PRO_NUMBER	LOC_GUID	SPE_BILLING_IND	PRINTER_PROFILE	MSR_ACTIVE	PRTNR	STGE_LOC_CHANGE	TM_CTRL_KEY	DLV_SPLIT_INITIA	DLV_VERSION	_DATAAGING	GTS_VORPA	GTS_VORNU	GTS_EXPVZ	GTS_PORTI	ITM_EXPVZ	ITM_STGBE	ITM_KZGBE	ITM_VYGID	ITM_IEVER	ITM_STABE	ITM_KZABE	HANDOVERLOC	HANDOVERDATE	HANDOVERTIME	HANDOVERTZONE	BESTK	CMPSC	CMPSD	CMPSI	CMPSJ	CMPSK	CMPS_CM	CMPS_TE	CMGST	FKIVK	FKSTK	GBSTK	HDALL	HDALS	KOQUK	KOSTK	KOSTK_WH	LVSTK	PDSTK	PKSTK	SPE_TMPID	SPSTG	TRSTA	UVALL	UVALS	UVFAK	UVFAS	UVPAK	UVPAS	UVPIK	UVPIS	UVVLK	UVVLS	UVWAK	UVWAS	VESTK	VLSTK	WBSTK	UVK01	UVK02	UVK03	UVK04	UVK05	UVS01	UVS02	UVS03	UVS04	UVS05	TOTAL_PCSTA	TOTAL_DGSTA	TOTAL_SDSSTA	TOTAL_ARC_STATUS	ICO_FKIVK	TOTAL_EMCST	TOTAL_SLCST	TOTAL_LCCST	/SAPMP/LBASK	INCOV	INCO2_L	INCO3_L	INCO2_KEY	INCO3_KEY	INCO4_KEY	OID_EXTBOL	OID_MISCDL	EXT_BUS_SYST_ID	SITKZ_DB	TM_ADV_SHIP_RECV	TM_WHSE_EXEC	TM_WHSE_BLOCK	LGLC_LIC_IND	CREATION_TS	CHANGED_TS	CORR_IND	PICKUPCODE	DUMMY_DELIVERY_INCL_EEW_PS	ZZLRGRNO	ZZLRGRDATE	ZZVEHICLE_NO	ZZDRIVER_NO	ZZDRIVER_NAME	ZZDRIVERMOB	ZZWERKS	ZZPARTNER	ZZVHCLTYP	ZZVBELN	ZZEBELN	ZZAUFNR	ZZSEALNO	ZZREFDI	/BEV1/LULEINH	/BEV1/RPFAESS	/BEV1/RPKIST	/BEV1/RPCONT	/BEV1/RPSONST	/BEV1/RPFLGNR	IDT_CUR_EVTLOC	IDT_CUR_EVTQUA	IDT_CUR_EVTTST	IDT_CUR_ESTLOC	IDT_CUR_ESTQUA	IDT_CUR_ESTTST	IDT_CUR_WRKQUA	IDT_PRE_EVTLOC	IDT_PRE_EVTQUA	IDT_PRE_EVTTST	IDT_PRE_ESTLOC	IDT_PRE_ESTQUA	IDT_PRE_ESTTST	IDT_PRE_WRKQUA	IDT_REF_ESTLOC	IDT_REF_ESTQUA	IDT_REF_ESTTST	IDT_FIRM_LFDAT	IDT_DOCNUM	BORGR_GRP	KBNKZ	FSH_TRANSACTION	FSH_VAS_LAST_ITEM	FSH_VAS_CG	RFM_PSST_GROUP	EXT_ACT_DATE_TOCD	EXT_PLAN_DATE_TOCD	EXT_TZONE_TOCD	INT_ACT_DATE_TOCD	INT_PLAN_DATE_TOCD	INT_TZONE_TOCD	JIT_RLVNT	ZZZABC	
ROW153|700	9004944463	SCLADMIN	01:52:52	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	26.320	26.320	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039308067	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bXWCdR9QV3G			INDIA	INDIA			I		01									00:00:00	0							03:19:42	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,202,252.0000000	20,260,809,220,055.0000000		000000				RJ36GA8256												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW154|700	9004944464	SCLADMIN	01:56:59	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXXMJFEN0PW			INDIA	INDIA			I											00:00:00	0							01:57:00	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,202,659.0000000	20,260,809,202,700.0000000		000000				KA01AP2203		-	0						006000184914			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW155|700	9004944465	SCLADMIN	01:56:59	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	24.370	24.370	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307434	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7{6bXXM02Z40cG			INDIA	INDIA			I		01									00:00:00	0							03:15:29	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,202,659.0000000	20,260,809,220,057.0000000		000000				RJ47GA2796												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW156|700	9004944467	SCLADMIN	02:04:47	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	22.440	22.440	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307886	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bXZXg5fF8h0			INDIA	INDIA			I		01									00:00:00	0							03:22:43	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,203,447.0000000	20,260,809,220,334.0000000		000000				RJ07GA9759												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW157|700	9004944468	SCLADMIN	02:05:48	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXZpitc03{W			INDIA	INDIA			I											00:00:00	0							02:05:48	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,203,548.0000000	20,260,809,203,548.0000000		000000				KA01AR7116		LAL SINGH							006000184915			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW158|700	9004944469	SCLADMIN	02:10:43	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	22.660	22.660	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307887	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bXbBUAmv9uG			INDIA	INDIA			I		01									00:00:00	0							03:33:28	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,204,043.0000000	20,260,809,221,511.0000000		000000				RJ47GA2789												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW159|700	9004944470	SCLADMIN	02:10:44	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	31.140	31.140	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307888	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bXbBtPIVfxm			INDIA	INDIA			I		01									00:00:00	0							04:02:34	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,204,044.0000000	20,260,809,225,725.0000000		000000				RJ52GB3617												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW160|700	9004944471	SCLADMIN	02:12:59	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXbqOHzq67G			INDIA	INDIA			I											00:00:00	0							02:13:00	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,204,259.0000000	20,260,809,204,300.0000000		000000				KA01AR4353		LAL BHIHARI							006000184916			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW161|700	9004944472	SCLADMIN	02:20:45	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXd}Gxo{9AG			INDIA	INDIA			I											00:00:00	0							02:20:46	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,205,045.0000000	20,260,809,205,046.0000000		000000				KA01AM3914			0						006000184917			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW162|700	9004944473	S018220	02:27:04	10.08.2026		1009	1000	ZNP			10.08.2026	10.08.2026	10.08.2026	10.08.2026	10.08.2026		FTB	FOR TO BE BILLED		Q10559			J				00	01	0020246492	0011080829	10	0.00	0	10	10	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		Q10559		V10000		INR		0.00	1010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011080829			B	INR	0.00			A001					10.08.2026	10.08.2026					SD0002		ZLE001	0039307436	0.00				000002	00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7{6bXflreN2dZ0			INDIA	INDIA			I	ZLE020	01									00:00:00	0							04:31:25	INDIA										0									00000000000000000000000000000000				0000000000				0006															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR TO BE BILLED		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,205,704.0000000	20,260,809,230,125.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW163|700	9004944474	SCLADMIN	02:29:35	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXgS{}Q}BZW			INDIA	INDIA			I											00:00:00	0							02:29:35	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,205,935.0000000	20,260,809,205,935.0000000		000000				KA50B5259		D							006000184918			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW164|700	9004944475	SCLADMIN	02:38:47	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	27.820	27.820	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307889	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bXj1cRD3H9G			INDIA	INDIA			I		01									00:00:00	0							03:33:53	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,210,847.0000000	20,260,809,221,720.0000000		000000				RJ09GB5957												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW165|700	9004944476	SCLADMIN	02:40:56	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	23.030	23.030	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307890	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bXje2o5vHuW			INDIA	INDIA			I		01									00:00:00	0							03:24:18	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,211,056.0000000	20,260,809,220,501.0000000		000000				RJ04GA6500												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW166|700	9004944477	SCLADMIN	02:42:47	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	25.750	25.750	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039308293	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXk9GuabGaW			INDIA	INDIA			I		01									00:00:00	0							03:37:37	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,211,247.0000000	20,260,809,221,722.0000000		000000				RJ47GA2797												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW167|700	9004944478	SCLADMIN	02:42:57	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXkCEsuJGgG			INDIA	INDIA			I											00:00:00	0							02:42:58	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,211,257.0000000	20,260,809,211,258.0000000		000000				KA01AT4056		-	0						006000184919			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW168|700	9004944479	SCLADMIN	02:46:46	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	24.940	24.940	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307437	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7{6bXlG5IcuC}m			INDIA	INDIA			I		01									00:00:00	0							03:37:47	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,211,646.0000000	20,260,809,222,100.0000000		000000				RJ18GB4460												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW169|700	9004944480	SCLADMIN	02:58:42	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	22.760	22.760	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307891	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bXobeub9LjW			INDIA	INDIA			I		01									00:00:00	0							03:45:48	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,212,842.0000000	20,260,809,222,900.0000000		000000				RJ05GA8631												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW170|700	9004944481	SCLADMIN	02:58:43	10.08.2026		2111	1000	ZRMC		X	09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FTB		RT0001			J				00	01	0020242728	0011082175	16	0.00	0	6	6	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011082175			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXobxVPtMg0			INDIA	INDIA			I											00:00:00	0							02:58:43	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FTB		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,212,843.0000000	20,260,809,212,843.0000000		000000				MH43CK9905		KISHAN							006000184920			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW171|700	9004944482	SCLADMIN	03:02:42	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	22.590	22.590	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307892	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bXpjAwTqNQ0			INDIA	INDIA			I		01									00:00:00	0							03:53:26	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,213,242.0000000	20,260,809,223,725.0000000		000000				RJ20GA6131												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW172|700	9004944483	SCLADMIN	03:03:02	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXppA9AaPLG			INDIA	INDIA			I											00:00:00	0							03:03:02	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,213,302.0000000	20,260,809,213,303.0000000		000000				KA01AR4352		UJJAWAL							006000184921			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW173|700	9004944488	SCLADMIN	03:14:38	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXt2XEaRVb0			INDIA	INDIA			I											00:00:00	0							03:14:38	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,214,438.0000000	20,260,809,214,438.0000000		000000				KA01AR4354		UJJAWAL							006000184922			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW174|700	9004944490	SCLADMIN	03:17:12	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	23.320	23.320	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307894	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bXtmDufORf0			INDIA	INDIA			I		01									00:00:00	0							03:53:36	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,214,712.0000000	20,260,809,223,500.0000000		000000				RJ36GA2085												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
